UPM,HVIVIEN,HHOGAR,HZONA,HLINEA,P202,P203,PDIA_204,PMES_204,PANO_204,P205,P206,P207,P208,P209,H201A,p301,P302,P303,P304,P401,P402,P403,P404,P405,P501,P502,P503,P504,P505,P506,P507,P508,P509,P510,P511,P512,P513,P514,P515,P516,P517,P517A,P518,P519,P520,P521,HPROVI,HDIA,HMES,HANO,H001,F_expansión,F_ponderación,Region,ESTRATO,grup_sec
3,1,1,1,2,2,28,11,12,1993,2,2,1,1,1,2,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,1,1,1,1,514,9602,3, ,46,3,2, , ,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,2,1,1,1,2,35,28,6,1986,1,1,1,6,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,421,9200,3, ,40,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,2,1,1,2,1,13,10,1,2009,3,1,1,7, ,1,1,1,3,0,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,2,1,1,3,1,6,18,1,2016,3,1,1, , ,2,2,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,3,1,1,1,1,46,14,2,1976,1,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,2,1, , , , ,1,962,8521,3, ,42,3,2, , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,2
3,3,1,1,2,2,32,14,1,1990,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,1, , , , , , , , , , , ,321,4772,3, ,40,3,2, , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,2
3,3,1,1,3,2,14,10,10,2007,13,1,1,7, ,2,1,2,2,7,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,2, , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,2
3,4,1,1,1,2,41,26,1,1981,1,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,911,9700,8, ,46,2,2, , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,4,1,1,2,1,11,2,5,2011,3,1,1, , ,1,1,1,2,3,2, , , , ,2,2,2,2,2,2,4,2,6,1,1,1,2, , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,4,1,1,3,1,9,12,10,2012,3,1,1, , ,1,1,1,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,4,1,1,4,1,3,13,9,2018,3,1,3, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,1,1,52,20,4,1970,1,1,1,1,1,1,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,711,4100,3, ,42,3,2, , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,2,2,38,3,9,1983,2,2,1,1,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,911,9700,8, ,16,2,2, , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,3,2,12,15,12,2009,3,1,1,7, ,1,2,3, , ,2, , , , ,2,2,2,2,2,2,7,2,4,2, , ,2, , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,4,2,11,8,5,2011,3,1,1, , ,1,1,1,2,4,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,5,2,8,23,8,2013,3,1,1, , ,1,2,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,5,1,1,6,1,6,9,10,2015,3,1,1, , ,2,2,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,6,1,1,1,1,37,18,11,1984,1,1,1,1,1,1,1,2,4,3,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,40,6,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,6,1,1,2,2,37,12,4,1985,2,1,1,1,1,1,1,2,4,4,2, , , , ,2,2,2,2,2,2,2,2,96,1,1,1,1,334,4751,3, ,40,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,6,1,1,3,1,6,5,2,2016,3,1,1, , ,1,2,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,6,1,1,4,1,0,26,8,2021,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,7,1,1,1,1,20,29,10,2001,1,1,1,2,1,1,1,2,4,1,2, , , , ,1, , , , , , , , , , , , ,522,6110,3, ,10,3,2, , ,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,7,1,1,2,2,20,29,1,2002,2,1,1,2,1,2,1,1,4,3,2, , , , ,2,2,2,2,2,2,96,2,6,2, , ,2, , , , , , , , , ,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,8,1,1,1,1,37,5,6,1984,1,1,1,6,1,2,1,2,2,7,2, , , , ,1, , , , , , , , , , , , ,541,8010,3, ,56,9,1,1,2,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,2
3,9,1,1,1,1,30,4,2,1992,1,1,1,2,1,1,1,1,4,98,2, , , , ,1, , , , , , , , , , , , ,933,4711,3, ,56,7,1,1,2,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,9,1,1,2,2,20,12,3,2002,2,1,1,2,1,2,1,1,4,0,2, , , , ,2,1, , , , , , , , , , , ,514,9602,6, ,9,2,1,2,2,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,10,1,1,1,1,55,6,10,1967,1,1,1,6,1,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,713,4330,7, ,8,2,1,1,2,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,11,1,1,1,1,35,26,2,1986,2,1,1,2,1,1,1,2,3,3,2, , , , ,1, , , , , , , , , , , , ,335,8411,2, ,56,3,1,2,1,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,11,1,1,2,2,29,29,9,1992,1,1,1,2,1,1,1,1,4,3,2, , , , ,1, , , , , , , , , , , , ,522,4711,3, ,56,3,2, , ,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,11,1,1,3,2,8,13,8,2013,3,1,1, , ,2,1,1,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,12,1,1,1,1,52,29,12,1969,2,1,1,2,1,1,1,2,4,98,2, , , , ,1, , , , , , , , , , , , ,962,6910,7, ,12,9,8, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,12,1,1,2,2,42,11,12,1980,1,1,1,2,1,2,1,2,2,2,2, , , , ,1, , , , , , , , , , , , ,515,8510,2, ,8,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,13,1,1,1,1,54,10,6,1967,1,1,1,6,1,1,1,2,3,0,2, , , , ,1, , , , , , , , , , , , ,711,4100,4, ,49,2,1,1,2,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,13,1,1,2,1,19,20,9,2002,3,1,1,7,1,2,1,1,4,0,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,14,1,1,1,1,47,6,5,1975,1,2,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,512,5610,3, ,70,5,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,14,1,1,2,2,49,26,6,1973,2,2,1,2,1,2,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,524,5610,3, ,60,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,3
3,15,1,1,1,2,10,13,6,2012,3,1,1, , ,1,1,1,2,3,2, , , , ,2,2,2,2,2,2,4,2,6,1,1,1,2, , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,15,1,1,2,1,37,21,4,1985,2,1,1,2,1,1,1,2,2,3,2, , , , ,1, , , , , , , , , , , , ,541,6419,3, ,84,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,15,1,1,3,1,24,7,12,1997,8,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,541,8423,2, ,60,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,15,1,1,4,2,30,8,4,1992,1,1,1,2,1,1,1,1,3,4,2, , , , ,1, , , , , , , , , , , , ,524,4730,3, ,48,3,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,15,1,1,5,1,11,6,12,2010,3,1,1, , ,2,1,1,2,3,2, , , , ,2,2,2,2,2,2,4,2,6,1,1,1,2, , , , , , , , , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
3,16,1,1,1,2,40,30,3,1982,1,2,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,522,4711,4, ,10,3,2, , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,16,1,1,2,1,35,25,6,1986,2,2,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,711,4100,4, ,50,1,1,1,1,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,16,1,1,3,2,12,9,9,2009,3,1,1,7, ,1,1,1,2,5,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,16,1,1,4,1,0,3,4,2022,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,17,1,1,1,2,29,16,1,1993,1,1,1,7,1,1,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,522,5610,3, ,60,3,2, , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,17,1,1,2,1,24,8,8,1997,8,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,522,4663,3, ,64,3,2, , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,17,1,1,3,1,11,16,11,2010,3,1,1, , ,2,1,1,2,5,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,2, , , , , , , , , ,1,20,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,18,1,1,1,2,26,18,9,1995,1,1,1,1,1,1,1,1,4,3,2, , , , ,2,1, , , , , , , , , , , ,512,5610,4, ,56,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,3
3,18,1,1,2,1,23,2,2,1999,2,1,1,1,1,2,1,2,3,4,1,2,3,2, ,1, , , , , , , , , , , , ,524,5610,4, ,56,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,3
3,19,1,1,1,1,24,10,7,1997,1,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,522,4771,3, ,70,3,2, , ,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,19,1,1,2,1,15,7,6,2006,8,1,1,7, ,2,1,1,3,1,2, , , , ,1, , , , , , , , , , , , ,522,4711,7, ,78,3,2, , ,1,24,8,2022,1,204.035246237267,2.02925478611907,10,1,3
3,20,1,1,1,1,45,8,9,1976,2,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,814,4520,3, ,72,3,2, , ,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,20,1,1,2,2,43,14,3,1979,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,911,9700,7, ,60,2,2, , ,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,20,1,1,3,2,15,5,1,2007,3,1,1,7, ,2,1,1,3,0,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,4
3,21,1,1,1,1,51,21,5,1971,1,1,2,2,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,11,8422,2, ,72,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,4
3,21,1,1,2,2,31,21,8,1990,2,1,2,2,1,1,1,2,2,8,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,512,4752,3, ,40,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,4
3,21,1,1,3,1,24,21,3,1998,3,1,1,7,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,31,8422,2, ,48,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,4
3,21,1,1,4,2,11,30,12,2010,3,1,1, , ,1,1,1,2,3,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,4
3,21,1,1,5,1,5,5,5,2017,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,4
3,22,1,1,1,1,39,17,6,1982,1,1,1,1,1,1,1,2,3,4,1,1,3,2, ,1, , , , , , , , , , , , ,818,1104,3, ,72,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,3
3,22,1,1,2,2,27,27,10,1994,2,1,1,1,1,2,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,512,5610,3, ,42,3,2, , ,1,2,7,2022,1,204.035246237267,2.02925478611907,10,1,3
3,23,1,1,1,1,23,14,8,1998,1,1,1,7,1,2,1,1,4,1,1,4,3,1,2,1, , , , , , , , , , , , ,31,8422,2, ,60,3,1,1,1,1,19,5,2022,1,204.035246237267,2.02925478611907,10,1,3
3,24,1,1,1,1,47,2,11,1974,1,1,1,5,1,2,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,921,8130,7, ,20,2,2, , ,1,16,6,2022,1,204.035246237267,2.02925478611907,10,1,4
4,1,1,1,1,2,77,21,1,1945,1,1,1,3,1,1,1,2,2,7,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,753,1410,7, ,42,1,2, , ,1,28,6,2022,1,244.84229548472,2.43510574334289,10,1,2
4,1,1,1,2,1,52,10,3,1970,8,1,2,7,2,2,1,2,2,3,2, , , , ,2,2,2,2,2,2,7,2,4,2, , ,2, , , , , , , , , ,1,28,6,2022,1,244.84229548472,2.43510574334289,10,1,2
4,3,1,1,1,2,59,17,2,1963,6,1,1,4,1,1,1,2,2,2,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,911,9700,8, ,56,2,2, , ,1,28,9,2022,1,244.84229548472,2.43510574334289,10,1,3
4,3,1,1,2,1,35,25,9,1986,1,1,1,6,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,522,4711,2, ,44,3,2, , ,1,28,9,2022,1,244.84229548472,2.43510574334289,10,1,3
4,3,1,1,3,1,9,29,8,2012,3,1,1, , ,2,1,1,2,3,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , ,1,28,9,2022,1,244.84229548472,2.43510574334289,10,1,3
4,4,1,1,1,1,31,6,8,1990,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,931,4100,3, ,44,3,2, , ,1,28,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,4,1,1,2,2,25,7,11,1996,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,3,2,7,1,2, ,1,522,4741,3, ,36,3,2, , ,1,28,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,4,1,1,3,2,9,8,1,2013,3,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,28,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,4,1,1,4,2,3,16,5,2019,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,28,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,5,1,1,1,1,55,10,9,1966,1,1,1,1,1,1,1,2,3,1,2, , , , ,1, , , , , , , , , , , , ,723,4520,4, ,40,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,5,1,1,2,2,55,26,12,1966,2,1,1,1,1,1,1,2,3,3,2, , , , ,2,2,2,2,2,2,3,2,7,2, , ,1,754,1101,3, ,40,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,5,1,1,3,1,37,20,11,1984,13,1,1,4,1,2,1,2,3,4,1,4,2,2, ,1, , , , , , , , , , , , ,723,4520,4, ,56,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,6,1,1,1,2,28,29,10,1993,1,1,1,2,1,1,1,2,3,0,2, , , , ,2,2,2,2,2,2,6,2,5,2, , ,1,531,9700,8, ,56,1,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,6,1,1,2,1,24,17,1,1998,2,1,1,2,1,2,1,2,8,98,2, , , , ,1, , , , , , , , , , , , ,512,5610,3, ,46,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,7,1,1,1,1,49,27,4,1973,1,1,1,2,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,522,4711,3, ,56,3,2, , ,1,8,9,2022,1,244.84229548472,2.43510574334289,10,1,4
4,7,1,1,2,2,67,28,6,1978,2,1,1,2,1,1,1,2,4,4,2, , , , ,1, , , , , , , , , , , , ,541,4711,3, ,56,3,2, , ,1,8,9,2022,1,244.84229548472,2.43510574334289,10,1,4
4,7,1,1,3,1,19,11,7,2003,3,1,1,9,8,2,1,2,3,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,8,9,2022,1,244.84229548472,2.43510574334289,10,1,4
4,8,1,1,1,1,35,19,11,1986,1,1,1,6,1,2,1,2,2,8,1,8,2,2, ,1, , , , , , , , , , , , ,741,4321,3, ,56,1,1,3,2,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,9,1,1,1,1,59,2,4,1963,1,1,1,2,1,1,1,2,2,3,2, , , , ,2,2,2,2,2,2,96,2,1,1,2, ,1,832,4922,3, ,56,7,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,9,1,1,2,2,55,28,1,1967,2,1,1,2,1,1,1,2,2,3,2, , , , ,2,2,2,2,2,2,7,2,5,2, , ,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,9,1,1,3,2,30,20,1,1992,3,1,1,7,1,2,1,1,4,3,2, , , , ,2,2,2,2,2,2,4,2,1,1,1,1,1,132,3100,3, ,56,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,10,1,1,1,1,27,4,1,1995,1,1,1,2,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,522,4730,3, ,56,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,1
4,10,1,1,2,2,24,5,10,1997,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,1, , , , , , , , , , , ,421,9200,3, ,56,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,1
4,10,1,1,3,1,6,21,12,2015,3,1,1, , ,2,2,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,1
4,11,1,1,1,1,47,17,10,1974,1,1,1,2,1,1,1,2,2,7,2, , , , ,2,1, , , , , , , , , , , ,421,6492,3, ,56,8,1,3,2,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,11,1,1,2,2,31,26,2,1991,2,1,1,2,1,1,1,2,3,4,2, , , , ,2,2,2,2,2,2,96,2,3,1,1,1,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,11,1,1,3,2,14,2,2,2008,3,1,1,7, ,1,1,1,3,1,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,11,1,1,4,2,13,24,2,2009,3,1,1,7, ,1,1,1,2,8,2, , , , ,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,11,1,1,5,2,7,2,8,2014,3,1,1, , ,1,1,1,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,11,1,1,6,2,5,29,3,2017,3,1,1, , ,2,2,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,12,1,1,1,1,40,18,12,1981,1,1,1,2,1,1,1,1,4,98,2, , , , ,1, , , , , , , , , , , , ,833,3600,2, ,56,7,1,3,2,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,12,1,1,2,2,24,16,8,1997,2,1,1,2,1,1,1,2,4,4,2, , , , ,2,1, , , , , , , , , , , ,235,8510,2, ,56,3,2, , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,12,1,1,3,1,3,2,1,2019,3,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,16,1,1,1,1,27,19,7,1994,1,1,1,2,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,741,4321,3, ,40,3,2, , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,16,1,1,2,2,22,21,7,1999,2,1,1,2,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,5,2,96,2, , ,1,512,5610,3, ,66,3,2, , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,16,1,1,3,1,6,12,10,2015,3,1,1, , ,1,2,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,16,1,1,4,2,2,16,2,2020,3,1,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,24,8,2022,1,244.84229548472,2.43510574334289,10,1,3
4,17,1,1,1,1,50,25,5,1971,1,1,1,1,1,1,1,2,2,8,2, , , , ,1, , , , , , , , , , , , ,713,4330,4, ,72,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,2,2,36,29,4,1986,2,1,1,1,1,1,1,2,4,2,2, , , , ,2,1, , , , , , , , , , , ,516,4791,4, ,10,1,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,3,1,27,26,6,1994,3,1,1,7,1,1,1,2,4,0,2, , , , ,1, , , , , , , , , , , , ,541,8423,2, ,54,3,1,2,2,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,4,1,17,19,8,2004,3,1,1,7,1,1,1,1,3,3,1,2,3,1,2,1, , , , , , , , , , , , ,932,2023,3, ,16,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,5,1,12,14,7,2009,3,1,1,7, ,1,1,1,2,8,1,2,1,2,2,2,2,2,2,2,2,4,2,6,2, , ,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,6,1,10,2,8,2011,3,1,1, , ,1,1,1,2,6,1,3,3,2,2,2,2,2,2,2,2,6,2,11,2, , ,2, , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,17,1,1,7,2,8,12,5,2014,3,1,1, , ,2,2,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,18,1,1,1,1,55,27,6,1966,1,1,1,2,1,1,1,2,8,98,2, , , , ,1, , , , , , , , , , , , ,142,4773,3, ,99,3,2, , ,1,2,7,2022,1,244.84229548472,2.43510574334289,10,1,3
4,18,1,1,2,2,48,20,4,1974,2,1,1,2,1,1,1,2,3,3,2, , , , ,1, , , , , , , , , , , , ,911,9700,3, ,7,1,2, , ,1,2,7,2022,1,244.84229548472,2.43510574334289,10,1,3
4,18,1,1,3,1,8,14,3,2014,13,1,1, , ,2,1,1,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,7,2022,1,244.84229548472,2.43510574334289,10,1,3
4,19,1,1,1,2,47,15,9,1974,1,1,1,5,1,2,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,911,9700,8, ,10,1,2, , ,1,7,9,2022,1,244.84229548472,2.43510574334289,10,1,3
4,20,1,1,1,2,79,5,1,1943,1,1,1,1,1,1,1,2,2,4,2, , , , ,2,2,2,2,2,2,6,2,11,2, , ,1,911,9700,7, ,16,2,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,20,1,1,2,1,64,5,5,1958,2,1,1,1,1,1,1,2,3,2,2, , , , ,1, , , , , , , , , , , , ,711,4100,7, ,36,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,20,1,1,3,1,29,21,7,1992,13,1,1,7,1,1,1,1,4,1,1,1,4,2,2,1, , , , , , , , , , , , ,723,4520,4, ,40,3,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,20,1,1,4,1,13,23,4,2009,13,1,1,7, ,2,1,1,3,2,1,1,2,2,2,1, , , , , , , , , , , , ,612,4773,4, ,10,1,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,2
4,21,1,1,1,2,52,6,11,1969,1,1,1,7,1,1,1,2,2,6,2, , , , ,1, , , , , , , , , , , , ,522,4711,4, ,96,1,2, , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,21,1,1,2,1,3,22,9,2018,5,1,1, , ,2,2,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,5,2022,1,244.84229548472,2.43510574334289,10,1,4
4,22,1,1,1,2,56,13,4,1966,1,1,1,7,1,1,1,2,3,4,2, , , , ,1, , , , , , , , , , , , ,911,9700,7, ,50,2,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,1
4,22,1,1,2,1,6,27,7,2015,5,1,1, , ,2,2,1,2,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,1
4,23,1,1,1,2,25,11,11,1996,1,1,1,2,1,1,1,1,4,3,2, , , , ,1, , , , , , , , , , , , ,222,8690,2, ,48,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
4,23,1,1,2,1,23,15,3,1999,2,1,1,2,1,1,1,1,4,0,2, , , , ,1, , , , , , , , , , , , ,31,8422,1, ,48,3,2, , ,1,22,5,2022,1,244.84229548472,2.43510574334289,10,1,3
