periodo,tipoEntidad,entidad,sectorEconomico,cantidadCredito,deuda,tasaPorDeuda,tasaPromedioPonderado,deudaCapital,deudaVencida,deudaVencidaDe31A90Dias,valorDesembolso,valorGarantia,valorProvisionCapitalYRendimiento
2016-01,BANCOS MÚLTIPLES,BHD,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",819,1879843865.6700006,21250892812.01151,11.304605238817224,1860946557.8400004,34062409.32,1402034.4000000004,185776462.52999997,575825605.74,117788476.97000003
2016-01,BANCOS MÚLTIPLES,BHD,I - TRANSPORTE Y ALMACENAMIENTO,1070,2231803177.06,21692388505.067196,9.719669157225157,2213451469.9600005,33263972.749999996,715108.2400000002,77573943.77999999,510495539.03000003,74335647.23999996
2016-01,BANCOS MÚLTIPLES,BHD,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",200,4618782016.780001,34197905787.857494,7.404096071998366,4604199904.76,975348.19,805964.74,2752274433.63,328382304.88,34191999.43
2016-01,BANCOS MÚLTIPLES,BHD,"O - Otras actividades de servicios comunitarios, sociales y personales",8267,4816126449.029995,80242117545.53525,16.661131802653692,4769349795.14,83777399.50000003,21827172.79,249462346.32000005,1233169006.5000002,145219109.78999993
2016-01,BANCOS MÚLTIPLES,BHD,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",3494,5244217833.07,67728485640.753174,12.914887938799536,5205749957.529999,77823258.53999999,32018181.359999992,200729077.59000006,2749363870.0000014,161640978.12999994
2016-01,BANCOS MÚLTIPLES,BHD,F - CONSTRUCCIÓN,1807,5768209977.020002,70945435032.49258,12.299384959135056,5717080004.840002,129479040.27999999,29479890.170000006,233884630.64,3653195065.5200014,260298359.87999997
2016-01,BANCOS MÚLTIPLES,BHD,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",9549,6043251483.500003,102193297096.73224,16.91031680143585,5980370887.81,156993395.26999998,35817719.84,368706101.0900001,1317486317.4699998,246958035.56000015
2016-01,BANCOS MÚLTIPLES,BHD,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,673,8551235665.079999,55207239903.80321,6.456054079909015,8495090313.730001,27907576.67000001,4300351.47,36311871.90000001,8129990988.329999,110379394.55999999
2016-01,BANCOS MÚLTIPLES,BHD,D - INDUSTRIA MANUFACTURERA,2663,11626202552.070002,103907177376.69301,8.937327292495237,11558035062.869999,576562057.3300002,4120612.1800000006,289610139.67,5396676292.049999,450487259.57000023
2016-01,BANCOS MÚLTIPLES,BHD,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,6313,13676429433.629995,159341661053.91495,11.650823179191626,13535270285.730003,229480061.89000005,12230838.899999999,189826695.65,0,373073768.45
2016-01,BANCOS MÚLTIPLES,BHD,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,6981,15523761589.759996,192715478687.72354,12.414225609780381,15425550783.88999,246937399.96999994,54818690.480000004,1223436935.4899988,6454113920.279997,494438701.2699995
2016-01,BANCOS MÚLTIPLES,BHD,Y - CONSUMO DE BIENES Y SERVICIOS,617619,34585728062.83006,965238908672.8971,27.90859012478785,34012219118.76014,1585698797.9200022,56898290.370000064,4945129017.819995,0,2375281899.7600026
2016-01,BANCOS MÚLTIPLES,BLH,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,1,2743887.31,24694985.79,9,2736362.09,0,0,0,2743887.31,27438.87
2016-01,BANCOS MÚLTIPLES,BLH,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,69,16839935.77,184981185.712,10.984672877526066,16805511.05,0,0,838552.16,4190161.26,169123.43
2016-01,BANCOS MÚLTIPLES,BLH,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,3,23667864.82,348288462.31,14.715668902067017,23607910.79,0,0,0,23667864.82,236678.65
2016-01,BANCOS MÚLTIPLES,BLH,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,17,27481157.419999998,473431185.81700003,17.22748349283318,27174277.95,977235.63,29396.61,988851.3800000001,17953341.89,481884.80999999994
2016-01,BANCOS MÚLTIPLES,BLH,"O - Otras actividades de servicios comunitarios, sociales y personales",19,32216031.52,498275042.28999996,15.466679748580031,32003743.15,0,0,664167.3200000001,88269.45,352834.16000000003
2016-01,BANCOS MÚLTIPLES,BLH,I - TRANSPORTE Y ALMACENAMIENTO,29,79155970.83,955914907.4370002,12.076346198696482,78839248.01,0,0,2291903.42,65102538.13,791777.56
2016-01,BANCOS MÚLTIPLES,BLH,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,21,90028673.41000001,1044137827.87,11.597836426122674,89700011.89000002,0,0,1049705.5699999998,83391037.53,932252.85
2016-01,BANCOS MÚLTIPLES,BLH,M - ENSEÑANZA,19,315492288.24999994,3584155546.5631995,11.360517134805752,314130730.40999997,0,0,242419.4,300759057.6,3168457.0100000002
2016-01,BANCOS MÚLTIPLES,BLH,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",73,330757105.34,3572528180.360999,10.801062540103676,328559859.7,3222003.64,294776.16000000003,3167301.87,270136378.99,6275958.31
2016-01,BANCOS MÚLTIPLES,BLH,D - INDUSTRIA MANUFACTURERA,52,382055635.08999985,4013423832.3910003,10.504815172914721,378960599.02,1539921.52,345982,1798529.8800000004,307802177.77,5018274.75
2016-01,BANCOS MÚLTIPLES,BLH,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,175,496210097.05999976,6372151637.492501,12.841640416523015,492697721.0799999,10083738.379999999,316654.99,30084082.750000007,296480801.14000005,9951067.730000002
2016-01,BANCOS MÚLTIPLES,BLH,F - CONSTRUCCIÓN,96,782310449.52,10856600903.2365,13.877612027166139,772828969.24,54227533.53,839862.6699999999,4165598.4899999998,666955974.45,45665155.78
2016-01,BANCOS MÚLTIPLES,BLH,Y - CONSUMO DE BIENES Y SERVICIOS,11923,936603949.7099998,26766387488.088795,28.578127923095412,924760771.1099998,23580049.259999998,5961168.549999999,106296026.93999992,0,20032900.61000003
2016-01,BANCOS MÚLTIPLES,BLH,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",146,937818266.0900003,9663840315.093,10.304598091679294,932704150.2400001,17517881.69,17517881.69,13766665.419999998,820442549.97,11374454.290000003
2016-01,BANCOS MÚLTIPLES,BLH,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,280,1299693654.1000001,14545098685.5785,11.191174658501012,1291145057.2899997,3980177.79,469824.67,10290812,0,14492828.270000001
2016-01,BANCOS MÚLTIPLES,CARIBE,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,4,1009710.2400000001,22627191.944999997,22.40958945310884,994072.5,0,0,0,778500,10097.09
2016-01,BANCOS MÚLTIPLES,CARIBE,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",10,25418561.669999994,315649265.135,12.418061620990219,25243733.029999997,5.72,0,1550005.72,103716860,254191.26999999996
2016-01,BANCOS MÚLTIPLES,CARIBE,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,20,35862318.050000004,462058074.08750004,12.884222192310293,35649654.47,7290.63,7290.63,500000,58929818.75,691932.9899999998
2016-01,BANCOS MÚLTIPLES,CARIBE,I - TRANSPORTE Y ALMACENAMIENTO,34,43775247.919999994,572246189.74,13.07236890550088,43381967.199999996,408696.81,82291.61,1741166.07,10840370.34,833302.3099999999
2016-01,BANCOS MÚLTIPLES,CARIBE,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",93,49362264.50999999,969038472.1194,19.631159180776415,48560302.839999996,142744.16,142744.16,2240941.65,51930305.63,521435.59000000014
2016-01,BANCOS MÚLTIPLES,CARIBE,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,16,68547534.24,525867965.34749997,7.671581059448769,68287085.95,1977.63,1977.63,2510000,153759406.52,705754.9299999999
2016-01,BANCOS MÚLTIPLES,CARIBE,D - INDUSTRIA MANUFACTURERA,37,75231664.94999999,1084652770.352,14.417503202579331,74652149.1,789020.72,297164.31999999995,7500000,289981626.2,969222.85
2016-01,BANCOS MÚLTIPLES,CARIBE,C - EXPLOTACIÓN DE MINAS Y CANTERAS,5,118966832.23,764033538.42,6.422239914255132,118579983.88,0,0,0,753051643.76,1237438.82
2016-01,BANCOS MÚLTIPLES,CARIBE,"O - Otras actividades de servicios comunitarios, sociales y personales",54,131657473.42999999,1634374782.3675003,12.413839790389638,130447410.71000002,609623.77,512191.12,7046640.72,72727160.52,1491483.0499999998
2016-01,BANCOS MÚLTIPLES,CARIBE,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,20,141072540.68,1307980766.4994998,9.271689303919466,139050327.48000002,992683.05,992683.05,1400000,530539200,1449618.0499999998
2016-01,BANCOS MÚLTIPLES,CARIBE,M - ENSEÑANZA,10,160221801.7,1261332053.7649999,7.872412121084018,159472766.97,25546.67,25546.67,0,989020462.4,1612431.73
2016-01,BANCOS MÚLTIPLES,CARIBE,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,106,205246822.36000007,2724169836.8554997,13.272652923597247,202878507.22999996,2899545.7699999996,601450.14,8478481.39,258869365.39999998,3456663.410000001
2016-01,BANCOS MÚLTIPLES,CARIBE,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,27,210304335.76,2087947830.8700001,9.928220563425631,208235557.91,791194.5099999999,277589.85,29797248.3,931448138.75,2103362.78
2016-01,BANCOS MÚLTIPLES,CARIBE,F - CONSTRUCCIÓN,25,218915396.09999993,2431819726.3525,11.108491086856457,217131221.69,356.92,0,3350497.16,1305419887.6000001,4731297.4
2016-01,BANCOS MÚLTIPLES,CARIBE,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,124,267445787.34,2852432676.7425,10.6654612327703,265384939.66,249388.34999999998,249388.34999999998,6389684,0,3766152.139999999
2016-01,BANCOS MÚLTIPLES,CARIBE,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",74,406363779.5499999,4611058413.486,11.347119614332275,402738448.6000001,16417638.65,433834.75,90833549.25,1275381214.7500002,7060051.239999999
2016-01,BANCOS MÚLTIPLES,CARIBE,Y - CONSUMO DE BIENES Y SERVICIOS,94485,4775810425.800005,144244910985.24796,30.20323214799407,4675514934.260001,136456660.81999993,9249314.429999994,675487391.1299999,0,118660720.3700001
2016-01,BANCOS MÚLTIPLES,CITIBANK,Y - CONSUMO DE BIENES Y SERVICIOS,117,50545900,167780711,3.3193733022856455,50505452,0,0,850000,0,505459
2016-01,BANCOS MÚLTIPLES,CITIBANK,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,1,58460006,233840024,4,58440526,0,0,0,0,1753800.19
2016-01,BANCOS MÚLTIPLES,CITIBANK,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",1,96013839,433982552.28,4.52,95845260,0,0,0,0,2880415.17
2016-01,BANCOS MÚLTIPLES,CITIBANK,I - TRANSPORTE Y ALMACENAMIENTO,7,373710012,2309882270.3,6.18094831855883,370445195,0,0,0,175257425,8159597.01
2016-01,BANCOS MÚLTIPLES,CITIBANK,D - INDUSTRIA MANUFACTURERA,72,1314271603.16,10401390425.980001,7.91418638352314,1310433343,0,0,15625293,2617825205.51,23919059.779999997
2016-01,BANCOS MÚLTIPLES,CITIBANK,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,37,2626387782.7599998,22862747305,8.705015860595482,2620852737,0,0,400000000,6552231447.309999,94858954.42
2016-01,BANCOS MÚLTIPLES,CITIBANK,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",5,2825005611,22062278360.45,7.809640545329876,2813436000,0,0,2738436000,66338612.1,29268057.15
2016-01,BANCOS MÚLTIPLES,LAFISE,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,1,768149.73,11906320.815,15.5,761815.9,0,0,0,0,7681.5
2016-01,BANCOS MÚLTIPLES,LAFISE,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,1,1948296.06,31172736.96,16,1944838.57,0,0,0,0,19482.96
2016-01,BANCOS MÚLTIPLES,LAFISE,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,1,5663320.7,45306565.6,8,5635746.93,0,0,0,0,169899.62
2016-01,BANCOS MÚLTIPLES,LAFISE,"O - Otras actividades de servicios comunitarios, sociales y personales",3,6931293.98,118971970.001,17.164467463692834,6881229.3100000005,0,0,0,3488000,69312.94
2016-01,BANCOS MÚLTIPLES,LAFISE,F - CONSTRUCCIÓN,3,10113389.15,86721474.5,8.57491719281859,10055507.86,0,0,0,0,218588.04
2016-01,BANCOS MÚLTIPLES,LAFISE,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,4,16292764.66,161242725.59,9.896584708294682,16271035.309999999,0,0,0,0,162927.65000000002
2016-01,BANCOS MÚLTIPLES,LAFISE,I - TRANSPORTE Y ALMACENAMIENTO,8,19966461.590000004,230031617.11,11.520900489709653,19829536.529999997,0,0,853289.36,5320000,364715.34
2016-01,BANCOS MÚLTIPLES,LAFISE,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",2,22645074.33,54348178.392,2.4,22624425.61,0,0,22669764.98,0,679352.23
2016-01,BANCOS MÚLTIPLES,LAFISE,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",1,22885393.08,148755055.02,6.500000000000001,22807151.86,0,0,0,0,228853.93
2016-01,BANCOS MÚLTIPLES,LAFISE,C - EXPLOTACIÓN DE MINAS Y CANTERAS,5,41229110.12,261677988.5974,6.346923031706706,40565373.95,0,0,1611602.9,1916905200,412291.09
2016-01,BANCOS MÚLTIPLES,LAFISE,D - INDUSTRIA MANUFACTURERA,9,98305582.94,857590579.395,8.72372202826388,98034505.34,0,0,3050000,3657294028.8,983055.8300000001
2016-01,BANCOS MÚLTIPLES,LAFISE,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",17,141423578.39,1169183237.873,8.267244056353707,140972765.72,0,0,16557691.74,2337262004.8,1414235.79
2016-01,BANCOS MÚLTIPLES,LAFISE,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,33,153963803.64,1364466599.3385,8.862255719070907,153146364.04,1942837.94,0,15255164.030000001,8937845996.82,4218255.17
2016-01,BANCOS MÚLTIPLES,LAFISE,Y - CONSUMO DE BIENES Y SERVICIOS,174,199904422.88999996,2569286812.5825005,12.852576123322116,199189592.86,22744.32,22744.32,23630000,0,2057077.5199999998
2016-01,BANCOS MÚLTIPLES,LAFISE,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",2,235152478.73999998,1815580485.6650002,7.720864757170709,235049090,0,0,456406000,0,68512.25
2016-01,BANCOS MÚLTIPLES,POPULAR,B - PESCA,8,17944799.9,250332888.96499997,13.950163298560938,17860768.630000003,150.88,0,246507.53,12651570.67,179449.09999999998
2016-01,BANCOS MÚLTIPLES,POPULAR,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",747,82321827.45,1413047835.7515001,17.164923077172286,80807244.52000001,20743300.63999999,73578.04000000001,685765.6800000002,28167903.340000004,10271648.709999992
2016-01,BANCOS MÚLTIPLES,POPULAR,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,24,211802611.31000003,2632361749.26,12.428372497292795,211370330.82000002,317.87,0,242991.78999999998,204578256.51000002,2241499.84
2016-01,BANCOS MÚLTIPLES,POPULAR,C - EXPLOTACIÓN DE MINAS Y CANTERAS,85,277471952.13,3457737765.4039993,12.461575805629517,275811318.65000004,2845459.4400000004,0,30847414.37,155315904.77999997,5970954.199999998
2016-01,BANCOS MÚLTIPLES,POPULAR,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,354,443955187.25,7715534380.4210005,17.379083749901607,437126801.53000003,45033769.45999999,10438396.360000001,7675325.129999998,206242042.17,28025822.030000005
2016-01,BANCOS MÚLTIPLES,POPULAR,M - ENSEÑANZA,394,1511636804.0900002,19644108387.145493,12.995256753470734,1501914849.24,837287.7999999998,15370.61,23148155.830000002,874486617.12,27226844.349999994
2016-01,BANCOS MÚLTIPLES,POPULAR,"O - Otras actividades de servicios comunitarios, sociales y personales",2997,2305697699.5399957,30849326556.952988,13.379605905452248,2289008294.979996,24616105.26999998,4353077.91,55940337.57,1561017148.5800002,46186897.78000004
2016-01,BANCOS MÚLTIPLES,POPULAR,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,719,3221829560.819999,37399801917.937004,11.608249664336139,3201149482.910001,2563428.94,490952.9199999999,23563415.610000014,2600784913.979999,42060768.06999999
2016-01,BANCOS MÚLTIPLES,POPULAR,I - TRANSPORTE Y ALMACENAMIENTO,2404,3361081994.7200007,36578511740.063,10.882957273141509,3334618625.630002,23249632.749999996,3040160.6799999992,132812401.84000003,890764526.98,51850986.74999998
2016-01,BANCOS MÚLTIPLES,POPULAR,F - CONSTRUCCIÓN,1845,3585800979.0600004,41445388757.687996,11.558195504914133,3565298970.329998,44281479.81,5191795.6,120473507.7,1898928452.050001,83383919.40000004
2016-01,BANCOS MÚLTIPLES,POPULAR,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",902,4050850540.4799967,37255418894.06696,9.196937413951703,4028299011.479998,14077031.97,3546510.11,166877377.64,3415391338.539999,62067742.94999999
2016-01,BANCOS MÚLTIPLES,POPULAR,"E - SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",372,5870263125.859998,40617995243.102,6.919280170622919,5839750221.18,2943109.6099999994,50151.219999999994,3075300993.3500004,290766234.61,52438619.71999999
2016-01,BANCOS MÚLTIPLES,POPULAR,"K - ACTIVIDADES INMOBILIARIAS, ALQUILER Y ACTIVIDADES EMPRESARIALES",5427,7108596884.210002,88071522697.44946,12.389438328269629,7059509769.629996,119618877.14999999,15766388.270000003,302636588.02999973,3759126917.0900016,176516560.22000003
2016-01,BANCOS MÚLTIPLES,POPULAR,J - ACTIVIDADES FINANCIERAS Y DE SEGURO,2077,8322647316.009999,73944505262.0902,8.884733721666375,8297297017.420001,27736325.029999997,6865640.37,465984551.9300003,5051122121.240003,139262255.24000007
2016-01,BANCOS MÚLTIPLES,POPULAR,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,869,15715330086.620003,69792279821.07199,4.441031746478744,15647427460.359995,10712843.680000002,1268038.8299999998,34385562.71999997,15263292655.76,177454887.1900001
2016-01,BANCOS MÚLTIPLES,POPULAR,D - INDUSTRIA MANUFACTURERA,4587,22959135799.589993,205321326122.68185,8.94290307418054,22852230003.869995,67361030.73000003,4320955.24,684117849.6600002,10723575705.729996,431478145.2100004
2016-01,BANCOS MÚLTIPLES,POPULAR,Z - COMPRA Y REMODELACIÓN DE VIVIENDAS,13027,32217399783.08001,362516888069.80273,11.25220813941012,32003375438.189995,319248080.2800001,25550390.080000002,417422298.2,0,613197960.6299995
2016-01,BANCOS MÚLTIPLES,POPULAR,Y - CONSUMO DE BIENES Y SERVICIOS,660124,42936295124.29983,1251185579580.882,29.140510981646685,42296337845.96997,1015958389.8499995,53516620.92999995,6226556110.490007,0,1034081034.9400033
2016-01,BANCOS MÚLTIPLES,POPULAR,G - COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE LOS VEHÍCULOS DE MOTOR Y DE LAS MOTOCICLETAS,69657,45806969341.98003,560372275271.3695,12.233340981102923,45515002228.939964,462078068.7099996,42693899.47000001,2789804769.270001,21348299191.07998,1004128558.7599995
2016-01,BANCOS MÚLTIPLES,PROGRESO,Q - ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,29,1325850.11,29125259.16,21.967233656600893,1301812.73,14921.710000000001,0,99400.38,0,13144.989999999998
2016-01,BANCOS MÚLTIPLES,PROGRESO,"P - ACTIVIDADES DE LOS HOGARES EN CALIDAD DE EMPLEADORES, ACTIVIDADES INDIFERENCIADAS DE PRODUCCIÓN DE BIENES Y SERVICIOS DE LOS HOGARES PARA USO PROPIO",6,4056073.88,60856218.9,15.003725449892446,4000005.24,4036073.89,4035936.52,132.13,0,121678.23999999999
2016-01,BANCOS MÚLTIPLES,PROGRESO,L - ADMINISTRACIÓN PÚBLICA Y DEFENSA: PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,9,4174107.04,61716095.464499995,14.785460668133704,4154087.4600000004,1612.39,0,1612.39,0,41724.909999999996
2016-01,BANCOS MÚLTIPLES,PROGRESO,M - ENSEÑANZA,47,19364695.560000002,587976945.4929999,30.363345691193498,19231624.110000003,2701.1499999999996,2594.74,1525735.54,26336000,517342.97000000003
2016-01,BANCOS MÚLTIPLES,PROGRESO,C - EXPLOTACIÓN DE MINAS Y CANTERAS,24,33805477.5,690890403.2095001,20.437232493151445,33526675.6,23.66,0,368268.52,24000000,586691.78
2016-01,BANCOS MÚLTIPLES,PROGRESO,N - SERVICIOS SOCIALES Y RELACIONADOS CON LA SALUD HUMANA,81,105586362.22,1754500601.4784997,16.61673500809525,105047272.17999998,53282.369999999995,40418.759999999995,2467476.79,161909930.58,1307819.2099999995
2016-01,BANCOS MÚLTIPLES,PROGRESO,"O - Otras actividades de servicios comunitarios, sociales y personales",451,383789720.01999986,4184958456.6085014,10.90430055393463,381080534.9800002,2802396.0399999996,84269.29999999999,23148395.170000024,1629517374.64,5798287.149999998
2016-01,BANCOS MÚLTIPLES,PROGRESO,H - ALOJAMIENTO Y SERVICIOS DE COMIDA,192,642305950.1199996,6453086539.982,10.04674880993457,639000057.1600002,22398479.13999999,92350.85,11141640.059999999,6285943143,14715457.140000006
2016-01,BANCOS MÚLTIPLES,PROGRESO,I - TRANSPORTE Y ALMACENAMIENTO,231,653121824.0999997,9504626822.338005,14.552609439189018,649919734.6999998,780037.1400000001,215659.18,33768715.22999999,709260741.5699999,9370656.679999992
2016-01,BANCOS MÚLTIPLES,PROGRESO,D - INDUSTRIA MANUFACTURERA,553,799744775.8600003,10986061138.004303,13.736958926915797,794846559.1899997,11762182.510000004,337929.53,78435016.87,13575148943.720001,20424290.680000007
2016-01,BANCOS MÚLTIPLES,PROGRESO,F - CONSTRUCCIÓN,289,845850890.4399997,12204938783.956495,14.429184767551238,836181750.9499997,23564229.44000001,3255972.57,78953972.54000008,9550979206.74,21382685.680000007
2016-01,BANCOS MÚLTIPLES,PROGRESO,"A - AGRICULTURA, GANADERÍA, CAZA Y SILVICULTURA",273,976147814.48,12199316863.238901,12.497407341671458,972944272.6899999,14588951.829999996,1394102.06,20284290.41,1523160826.76,20500449.649999995
