PERIODO,COD_MES,MES,CÓD_REGIÓN,REGIÓN,CÓD_PROVINCIA,PROVINCIA,CÓD_MUNICIPIO,MUNICIPIO,CÓD_CAPITULO,UNIDAD_EJECUTORA,CÓD_ECO_TITULO,ECO_TITULO,CÓD_ECO_SUB_TITULO,ECO_SUB_TITULO,CÓD_CONCEPTO,CONCEPTO,CÓD_CUENTA,CUENTA,PERCIBIDO
2022,07,Julio,05,Región Valdesia,17,Peravia,0002,Nizao,7303,Santana ( Nizao ),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,621828
2022,07,Julio,06,Región Enriquillo,03,Bahoruco,0003,Tamayo,7304,Santana  (Tamayo),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,499139.17
2022,07,Julio,05,Región Valdesia,02,Azua,0008,Tábara Arriba,7305,Tabara Abajo,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,731311
2022,07,Julio,05,Región Valdesia,02,Azua,0008,Tábara Arriba,7305,Tabara Abajo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.3,Impuestos sobre la Propiedad,1500
2022,07,Julio,06,Región Enriquillo,10,Independencia,0002,Duvergé,7306,Vengan A Ver,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,613323
2022,07,Julio,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7307,Veragua,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1699974.17
2022,07,Julio,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7307,Veragua,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,43190
2022,07,Julio,01,Región Cibao Norte,09,Espaillat,0003,Gaspar Hernandez,7307,Veragua,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,825000
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0009,Villa Montellano,7308,VilLa de MontElLano,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,2206301
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0009,Villa Montellano,7308,VilLa de MontElLano,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,26900
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0009,Villa Montellano,7308,VilLa de MontElLano,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,15200
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0009,Villa Montellano,7308,VilLa de MontElLano,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,170857
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0009,Villa Montellano,7308,VilLa de MontElLano,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,250000
2022,07,Julio,08,Región Yuma,08,El Seibo,0001,El Seibo,7309,VilLa de Pedro Sanchez,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,483736.25
2022,07,Julio,08,Región Yuma,08,El Seibo,0001,El Seibo,7309,VilLa de Pedro Sanchez,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4050
2022,07,Julio,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7310,VilLa Elisa,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,914023
2022,07,Julio,04,Región Cibao Noroeste,15,Monte Cristi,0003,Guayubín,7310,VilLa Elisa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,10000
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,2778873
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,6000
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,1200
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,305490
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,11300
2022,07,Julio,08,Región Yuma,12,La Romana,0003,Villa Hermosa,7311,VilLa Hermosa,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,123
2022,07,Julio,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7312,VilLa La Mata,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1852099.07
2022,07,Julio,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7312,VilLa La Mata,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,4600
2022,07,Julio,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7312,VilLa La Mata,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,400
2022,07,Julio,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7312,VilLa La Mata,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,14450
2022,07,Julio,02,Región Cibao Sur,24,Sánchez Ramírez,0004,La Mata,7312,VilLa La Mata,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,425911.28
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7313,VilLa Sombrero,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,662388
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7313,VilLa Sombrero,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,2000
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7313,VilLa Sombrero,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,47000
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7313,VilLa Sombrero,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,8000
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7313,VilLa Sombrero,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,1500
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1108274.6499999999
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,200
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,10000
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,7000
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,693397.76
2022,07,Julio,02,Región Cibao Sur,28,Monsenor Nouel,0003,Piedra Blanca,7314,VilLa Sonador,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,9500
2022,07,Julio,05,Región Valdesia,02,Azua,0003,Las Yayas de Viajama,7315,VilLarpando,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,657834.4
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7316,Yasica Arriba,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,745858
2022,07,Julio,01,Región Cibao Norte,18,Puerto Plata,0001,Puerto Plata,7316,Yasica Arriba,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,22000
2022,07,Julio,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7317,Yerba Buena,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,633093
2022,07,Julio,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7317,Yerba Buena,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,12000
2022,07,Julio,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7317,Yerba Buena,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,1610
2022,07,Julio,09,Región Higuamo,30,Hato Mayor,0001,Hato Mayor,7317,Yerba Buena,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,1450
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,2596929.35
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1752524
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,17000
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,1330894.8500000001
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,30000
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,20000
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,494827.9
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4000
2022,07,Julio,01,Región Cibao Norte,25,Santiago,0008,Puñal,7318,Puñal,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,30000
2022,07,Julio,09,Región Higuamo,23,San Pedro de Macorís,0006,Guayacanes,7319,Guayacanes,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,1735964.7
2022,07,Julio,09,Región Higuamo,23,San Pedro de Macorís,0006,Guayacanes,7319,Guayacanes,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,503517
2022,07,Julio,09,Región Higuamo,23,San Pedro de Macorís,0006,Guayacanes,7319,Guayacanes,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,45325
2022,07,Julio,09,Región Higuamo,23,San Pedro de Macorís,0006,Guayacanes,7319,Guayacanes,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,1962332.19
2022,07,Julio,09,Región Higuamo,23,San Pedro de Macorís,0006,Guayacanes,7319,Guayacanes,1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.1,Venta de  Activos Fijos,80000
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7320,Pantoja,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,3010814
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7320,Pantoja,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,1045849
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7320,Pantoja,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,3200
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7320,Pantoja,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,1342056.06
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7321,Parmarejo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,2176288.96
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7321,Parmarejo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,870713
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7321,Parmarejo,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,70450
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7321,Parmarejo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4500
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0006,Los Alcarrizos,7321,Parmarejo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,100000
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7322,La Guayiga,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1089751
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7322,La Guayiga,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,259600
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7322,La Guayiga,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.9,Impuestos Diversos,755458.12
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7323,La Cuaba,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,946519.2
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7323,La Cuaba,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,12250
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7323,La Cuaba,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,165250
2022,07,Julio,10,Región Ozama o Metropolitana,32,Santo Domingo,0007,Pedro Brand,7323,La Cuaba,1.1,Ingresos corrientes,1.1.3,Ventas de bienes y servicios,1.5,Ingresos por contraprestación,1.5.1,Ventas de Bienes y Servicios,7500
2022,07,Julio,05,Región Valdesia,17,Peravia,0001,Baní,7324,El Limonar,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,518185
2022,07,Julio,05,Región Valdesia,31,San José de Ocoa,0001,San José de Ocoa,7325,Naranjal,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,434753
2022,07,Julio,05,Región Valdesia,31,San José de Ocoa,0001,San José de Ocoa,7325,Naranjal,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1470455.44
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7326,Las Barias - La Estancia (Azua),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,674178
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7327,Barreras,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,426125
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7328,Doña Emma BaLaguer,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1452898.15
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7328,Doña Emma BaLaguer,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,417936.8
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7329,Las Lomas,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,511206
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7330,CLavEllina (Azua),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,450089.92
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7331,Puerto Viejo - Los Negros,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1422259.78
2022,07,Julio,05,Región Valdesia,02,Azua,0001,Azua,7331,Puerto Viejo - Los Negros,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,424093
2022,07,Julio,05,Región Valdesia,02,Azua,0004,Padre Las Casas,7332,Monte Bonito,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,621552
2022,07,Julio,05,Región Valdesia,02,Azua,0004,Padre Las Casas,7333,Los Frios,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,612230.13
2022,07,Julio,05,Región Valdesia,02,Azua,0003,Las Yayas de Viajama,7334,Hato Nuevo Cortes,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,688356
2022,07,Julio,05,Región Valdesia,02,Azua,0006,Sabana Yegua,7335,Proyecto Ganadero 2C,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,626072
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7336,La Jagua,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1512331.15
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7337,Guanito ( San Juan de La Managua ),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1502299.13
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7337,Guanito ( San Juan de La Managua ),1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,441733
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7337,Guanito ( San Juan de La Managua ),1.2,Ingresos de capital,1.2.1,Venta (disposición) de activos no financieros (a valores brutos),1.7,Venta de activos no financieros,1.7.4,Venta de Terrenos,66100
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7338,Las Charcas de Maria Nova,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,655197.67000000004
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7338,Las Charcas de Maria Nova,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,800
2022,07,Julio,07,Región El Valle,22,San Juan,0001,San Juan,7339,Las Maguanas Hato Nuevo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,530899
2022,07,Julio,07,Región El Valle,22,San Juan,0005,Las Matas de Farfán,7340,Carrera de Yeguas,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,785238.58
2022,07,Julio,07,Región El Valle,22,San Juan,0004,Juan de Herrera,7341,Jinova,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1565039.99
2022,07,Julio,07,Región El Valle,22,San Juan,0004,Juan de Herrera,7341,Jinova,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,517537
2022,07,Julio,07,Región El Valle,22,San Juan,0004,Juan de Herrera,7341,Jinova,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,2800
2022,07,Julio,07,Región El Valle,22,San Juan,0006,Vallejuelo,7342,Jorgillo,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,429877
2022,07,Julio,07,Región El Valle,07,Elías Piña,0001,Comendador,7343,Guayabo,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,713870
2022,07,Julio,07,Región El Valle,07,Elías Piña,0001,Comendador,7343,Guayabo,1.1,Ingresos corrientes,1.1.1,Impuestos,1.1,Impuestos,1.1.4,Impuestos Internos sobre Mercancías y Servicios,4000
2022,07,Julio,07,Región El Valle,07,Elías Piña,0002,Baníca,7344,Sabana Cruz,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,423615
2022,07,Julio,07,Región El Valle,07,Elías Piña,0002,Baníca,7344,Sabana Cruz,1.1,Ingresos corrientes,1.1.9,Otros ingresos corrientes,1.6,Otros ingresos,1.6.4,Ingresos Diversos,700
2022,07,Julio,07,Región El Valle,07,Elías Piña,0002,Baníca,7345,Sabana Higuero,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,610304
2022,07,Julio,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7346,Rancho de La Guardia,1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,630841
2022,07,Julio,07,Región El Valle,07,Elías Piña,0004,Hondo Valle,7346,Rancho de La Guardia,3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de Activos Financieros Corrientes,44824.45
2022,07,Julio,07,Región El Valle,07,Elías Piña,0003,El Llano,7347,Guanito ( El LLano ),1.1,Ingresos corrientes,1.1.6,Transferencias y donaciones corrientes recibidas,1.4,Transferencias,1.4.1,Transferencias Corrientes,672686
2022,07,Julio,07,Región El Valle,07,Elías Piña,0003,El Llano,7347,Guanito ( El LLano ),3.1,Fuentes financieras,3.1.1,Disminución de activos financieros,3.1,Disminución de activos financieros,3.1.1,Disminución de Activos Financieros Corrientes,31204.3
2022,07,Julio,06,Región Enriquillo,04,Barahona,0001,Barahona,7348,La Guazara,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1405883
2022,07,Julio,06,Región Enriquillo,04,Barahona,0001,Barahona,7348,La Guazara,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,420484
2022,07,Julio,06,Región Enriquillo,03,Bahoruco,0003,Tamayo,7349,Cabeza de Toro,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,1404364.8
2022,07,Julio,06,Región Enriquillo,03,Bahoruco,0003,Tamayo,7349,Cabeza de Toro,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,420149
2022,07,Julio,06,Región Enriquillo,03,Bahoruco,0003,Tamayo,7350,Mina,1.2,Ingresos de capital,1.2.4,Transferencias de capital recibidas,1.4,Transferencias,1.4.2,Transferencias de Capital,426495
