UPM,HVIVIEN,HHOGAR,ECODE2,HZONA,ESTRATO,REGION,HLINEA,P202,P203,P205,P206,P207,P208,P209,P210,P301,P302,P303,P304,P305,P306,P307,P308,P401,P402,P403,P404,P405,P501,P502,P503,ESTRATOREG,FEXPANSION,FPONDERACION,grup_sec
1164,6,1,171,2,4,9,4,2,6,3,1,1, , , ,2,1,2,1,1, , , ,2,2,2,1,1, , , ,9.2,89.5598625491908,.249796011354842,1
1164,6,1,171,2,4,9,5,2,4,3,1,1, , , ,2,1,1,1,1, , , , , , , , , , , ,9.2,89.5598625491908,.249796011354842,1
1164,7,1,171,2,4,9,1,1,90,1,1,2,2, ,20,2,3, , , , , , ,2,2,2,2,2,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,7,1,171,2,4,9,2,2,68,2,1,1,2, ,14,1,2,2,4,2,6,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,7,1,171,2,4,9,3,2,13,5,1,1, , , ,1,1,2,6,1, , , ,2,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1164,7,1,171,2,4,9,4,2,4,5,1,1, , , ,2,1,1,1,1, , , , , , , , , , , ,9.2,89.5598625491908,.249796011354842,2
1164,8,1,171,2,4,9,1,1,72,1,1,1,2, ,17,2,3, , , , , , ,2,2,2,1,2,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,8,1,171,2,4,9,2,2,66,2,1,1,2, ,23,1,2,2,6,2,6,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,8,1,171,2,4,9,3,1,40,3,1,1,6, ,23,1,2,3,2,2,1,2, ,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,9,1,171,2,4,9,1,2,21,1,1,2,2, ,17,1,2,3,4,1,9,3, ,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,9,1,171,2,4,9,2,1,30,2,1,1,2, ,20,1,2,2,8,2,96,2, ,2,2,2,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1164,10,1,171,2,4,9,1,1,56,1,1,1,2, ,20,1,2,2,8,2,9,3, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,4
1164,10,1,171,2,4,9,2,2,34,2,1,1,2, ,16,1,2,3,4,2,6,2, ,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,4
1164,10,1,171,2,4,9,3,1,13,13,1,1, , , ,1,1,3,0,1, , , ,1,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,4
1164,10,1,171,2,4,9,4,1,4,3,1,1, , , ,2,1,1,1,1, , , , , , , , , , , ,9.2,89.5598625491908,.249796011354842,4
1164,10,1,171,2,4,9,5,1,18,13,1,1,7,2, ,1,2,3,4,1,1,2, ,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,4
1165,2,1,172,2,4,9,1,1,74,1,1,1,6, ,16,2,2,2,0,2,1,2, ,2,2,2,2,2,1,1, ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,1,2,32,1,1,1,2, ,16,1,2,5,0,2,8,2,98,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,2,1,46,2,2,1,2, ,23,1,2,3,2,2,10,2, ,2,2,1,1,1,3, , ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,3,2,15,3,1,1,7,2, ,1,1,3,1,1, , , ,1,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,4,2,12,3,1,1, , , ,1,1,2,7,1, , , ,2,2,2,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,5,1,25,8,1,1,7,2, ,1,1,4,3,2, , , ,1,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1165,3,1,172,2,4,9,6,2,10,3,1,1, , , ,1,1,2,5,1, , , ,2,2,2,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1165,4,1,172,2,4,9,1,2,41,1,1,1,6, ,21,1,2,5,1,2,8,2,5,2,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,2
1165,4,1,172,2,4,9,2,1,7,3,1,1, , , ,2,1,2,2,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1165,4,1,172,2,4,9,3,2,13,3,1,1, , , ,1,1,2,8,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,2
1165,5,1,172,2,4,9,1,1,39,1,1,1,2, ,20,1,2,4,4,2,8,2,12,1,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,5,1,172,2,4,9,2,2,39,2,1,1,2, ,19,1,2,5,2,2,8,2,4,1,1,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,5,1,172,2,4,9,3,1,12,3,1,1, , , ,1,1,2,6,1, , , ,1,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,5,1,172,2,4,9,4,2,8,3,1,1, , , ,1,1,2,3,1, , , ,1,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,5,1,172,2,4,9,5,1,6,3,1,1, , , ,2,1,2,1,1, , , ,1,2,2,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,5,1,172,2,4,9,6,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,89.5598625491908,.249796011354842,3
1165,6,1,171,2,4,9,1,1,53,1,1,3,3, ,25,2,3, , , , , , ,2,2,1,1,1,3, , ,9.2,89.5598625491908,.249796011354842,1
1165,7,1,171,2,4,9,1,1,56,1,1,1,2, ,22,1,2,2,7,2,3,2, ,2,2,2,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,1
1165,7,1,171,2,4,9,2,2,54,2,1,1,2, ,18,1,2,2,7,2,10,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,1
1165,7,1,171,2,4,9,3,1,26,3,1,1,7,2, ,1,2,3,4,2,96,2, ,2,2,2,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,1
1165,7,1,171,2,4,9,4,1,8,5,1,1, , , ,1,1,2,3,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,1
1165,7,1,171,2,4,9,5,1,7,5,1,1, , , ,2,1,2,0,1, , , ,1,1,2,2,1, , , ,9.2,89.5598625491908,.249796011354842,1
1165,8,1,171,2,4,9,1,1,48,1,1,1,2, ,25,1,2,3,1,2,1,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,8,1,171,2,4,9,2,2,37,2,1,1,2, ,14,1,2,3,1,2,7,2, ,1,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,8,1,171,2,4,9,3,2,19,3,1,1,6, ,17,1,1,3,4,1, , , ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,8,1,171,2,4,9,4,2,16,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,8,1,171,2,4,9,5,1,12,3,1,1, , , ,1,1,2,7,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,8,1,171,2,4,9,6,1,0,5,1,1, , , , , , , , , , , , , , , , , , , ,9.2,89.5598625491908,.249796011354842,3
1165,9,1,171,2,4,9,1,2,63,1,1,1,2, ,23,1,2,2,4,2,5,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,9,1,171,2,4,9,2,2,14,5,1,3, , , ,1,1,3,0,1, , , ,1,1,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,3
1165,9,1,171,2,4,9,3,1,69,2,1,1,2, ,26,1,2,3,3,2,1,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,3
1165,10,1,171,2,4,9,1,1,45,1,1,1,2, ,17,1,2,2,4,2,1,2, ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,1
1165,10,1,171,2,4,9,2,2,37,2,1,1,2, ,17,1,1,3,3,1, , , ,2,2,1,1,1,1,1, ,9.2,89.5598625491908,.249796011354842,1
1165,10,1,171,2,4,9,3,1,11,3,1,1, , , ,1,1,2,5,1, , , ,2,2,1,1,1, , , ,9.2,89.5598625491908,.249796011354842,1
1165,10,1,171,2,4,9,4,1,9,3,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,9.2,89.5598625491908,.249796011354842,1
1166,1,1,181,2,4,9,1,2,47,1,1,1,6, ,20,1,2,5,3,2,8,3,98,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,1
1166,3,1,181,2,4,9,1,1,43,1,1,1,2, ,20,1,2,2,3,2,7,2, ,2,2,2,1,1,1,1, ,9.2,115.148394706102,.321166300313368,2
1166,3,1,181,2,4,9,2,2,37,2,1,1,2, ,17,1,2,2,8,2,6,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,2
1166,3,1,181,2,4,9,3,1,9,3,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,9.2,115.148394706102,.321166300313368,2
1166,3,1,181,2,4,9,4,1,12,13,1,1, , , ,1,1,2,5,1, , , ,2,2,2,1,1, , , ,9.2,115.148394706102,.321166300313368,2
1166,3,1,181,2,4,9,5,1,16,13,1,1,7,2, ,1,1,3,1,1, , , ,2,2,2,1,1, , , ,9.2,115.148394706102,.321166300313368,2
1166,4,1,181,2,4,9,1,1,58,1,1,1,2, ,14,1,2,2,8,2,3,2, ,2,2,1,1,2,1,1, ,9.2,115.148394706102,.321166300313368,1
1166,4,1,181,2,4,9,2,2,40,2,1,1,2, ,17,2,2,2,1,2,6,2, ,2,2,2,1,2,1,1, ,9.2,115.148394706102,.321166300313368,1
1166,4,1,181,2,4,9,3,2,10,3,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,2, , , ,9.2,115.148394706102,.321166300313368,1
1166,7,1,182,2,4,9,1,1,37,1,1,1,2, ,19,1,2,2,8,2,4,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,3
1166,7,1,182,2,4,9,2,2,38,2,1,1,2, ,26,1,2,3,4,2,8,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,3
1166,7,1,182,2,4,9,3,1,15,3,1,1,7,2, ,1,1,3,2,1, , , ,1,1,1,1,1, , , ,9.2,115.148394706102,.321166300313368,3
1166,7,1,182,2,4,9,4,2,7,3,1,1, , , ,1,1,2,2,1, , , ,1,1,1,1,1, , , ,9.2,115.148394706102,.321166300313368,3
1166,8,1,182,2,4,9,1,1,39,1,2,1,2, ,26,1,2,2,5,2,1,2, ,2,2,1,1,1,1,2,4,9.2,115.148394706102,.321166300313368,1
1166,8,1,182,2,4,9,2,2,33,2,2,1,2, ,20,1,2,2,7,2,2,2, ,2,2,2,1,1,1,2,4,9.2,115.148394706102,.321166300313368,1
1166,8,1,182,2,4,9,3,2,13,3,2,1, , , ,1,1,3,0,1, , , ,1,1,2,1,1, , , ,9.2,115.148394706102,.321166300313368,1
1166,8,1,182,2,4,9,4,2,9,3,2,1, , , ,1,1,2,4,1, , , ,1,1,2,2,1, , , ,9.2,115.148394706102,.321166300313368,1
1166,9,1,182,2,4,9,1,2,56,1,1,1,2, ,13,2,2,2,0,2,6,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,2
1166,9,1,182,2,4,9,2,1,49,2,1,1,2, ,17,1,2,2,1,2,3,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,2
1166,9,1,182,2,4,9,3,2,15,3,1,1,7,2, ,1,1,3,2,1, , , ,2,2,1,1,1, , , ,9.2,115.148394706102,.321166300313368,2
1166,9,1,182,2,4,9,4,1,5,12,1,1, , , ,2,1,2,0,1, , , ,2,2,2,1,1, , , ,9.2,115.148394706102,.321166300313368,2
1166,10,1,182,2,4,9,1,1,68,1,1,1,6, ,22,1,2,2,8,2,4,2, ,2,2,1,1,1,1,1, ,9.2,115.148394706102,.321166300313368,2
1167,1,1,182,2,4,9,1,2,65,1,2,3,1, ,13,2,3, , , , , , ,2,2,2,1,2,3, , ,9.2,100.75484536784,.281020512774197,2
1167,2,1,182,2,4,9,1,1,74,1,1,1,1, ,16,1,2,2,1,2,1,2, ,2,2,1,1,2,1,1, ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,2,2,72,2,1,1,1, ,20,1,2,2,8,2,2,2, ,2,2,1,1,2,1,1, ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,3,1,44,3,1,1,6, ,17,1,2,4,0,2,8,2,8,2,2,2,1,1,1,1, ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,4,2,25,4,1,1,6, ,20,1,2,3,4,2,8,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,5,2,8,5,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,6,1,5,5,1,1, , , ,2,1,2,0,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,7,1,0,5,1,1, , , , , , , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,3
1167,2,1,182,2,4,9,8,1,3,12,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,3
1167,3,1,182,2,4,9,1,1,40,1,1,1,2, ,20,1,2,3,2,2,1,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,3,1,182,2,4,9,2,2,41,2,1,1,2, ,18,1,2,2,4,2,10,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,3,1,182,2,4,9,3,1,18,3,1,1,7,2, ,1,2,3,2,1,10,2, ,2,2,2,1,1,1,2,5,9.2,100.75484536784,.281020512774197,2
1167,3,1,182,2,4,9,4,1,20,3,1,1,7,2, ,1,2,3,1,2,10,2, ,2,2,2,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,4,1,182,2,4,9,1,2,54,1,1,1,6, ,18,1,2,2,5,2,3,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,4,1,182,2,4,9,2,2,6,5,1,1, , , ,2,1,2,1,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1167,5,1,182,2,4,9,1,1,50,1,2,1,2, ,20,1,2,2,6,2,1,2, ,2,2,1,1,1,1,2,4,9.2,100.75484536784,.281020512774197,1
1167,5,1,182,2,4,9,2,2,40,2,2,3,2, ,18,2,3, , , , , , ,2,2,2,1,1,3, , ,9.2,100.75484536784,.281020512774197,1
1167,5,1,182,2,4,9,3,1,4,3,2,3, , , ,2,3, , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,1
1167,6,1,181,2,4,9,1,2,54,1,1,1,6, ,16,1,2,2,8,2,7,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,6,1,181,2,4,9,2,1,31,3,1,1,7,2, ,1,2,3,4,2,1,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,7,1,181,2,4,9,1,1,65,1,2,1,2, ,24,1,2,2,2,2,1,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,1
1167,7,1,181,2,4,9,2,2,37,2,2,1,2, ,20,1,2,2,1,2,2,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,1
1167,7,1,181,2,4,9,3,1,18,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,1
1167,7,1,181,2,4,9,4,1,12,3,1,1, , , ,1,1,2,7,1, , , ,2,2,1,1,2, , , ,9.2,100.75484536784,.281020512774197,1
1167,7,1,181,2,4,9,5,2,8,3,1,1, , , ,1,1,2,2,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,1
1167,8,1,181,2,4,9,1,1,37,1,1,1,1, ,24,1,1,4,0,2, , , ,1,1,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1167,8,1,181,2,4,9,2,2,32,2,1,1,1, ,20,1,2,3,4,2,96,2, ,2,2,1,1,1,1,2,10,9.2,100.75484536784,.281020512774197,2
1167,8,1,181,2,4,9,3,1,12,3,1,1, , , ,1,1,2,99,1, , , ,1,1,2,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1167,8,1,181,2,4,9,4,1,10,3,1,1, , , ,1,1,2,4,1, , , ,1,1,2,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1167,8,1,181,2,4,9,5,1,8,3,1,1, , , ,1,1,2,2,1, , , ,1,1,2,2,1, , , ,9.2,100.75484536784,.281020512774197,2
1167,8,1,181,2,4,9,6,2,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,2
1168,1,1,172,2,4,9,1,2,24,1,1,1,2, ,17,1,2,3,4,2,9,2, ,2,1,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,1,1,172,2,4,9,2,1,35,2,1,1,2, ,25,1,2,2,5,2,1,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,1,1,172,2,4,9,3,1,5,3,1,1, , , ,2,1,2,0,1, , , ,1,1,2,2,1, , , ,9.2,80.6038762942717,.224816410219358,1
1168,1,1,172,2,4,9,4,1,1,3,1,1, , , , , , , , , , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1168,2,1,173,2,4,9,1,1,32,1,1,1,2, ,18,1,2,2,7,2,1,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,2,1,173,2,4,9,2,2,26,2,1,1,2, ,15,1,1,4,3,2, , , ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,2,1,173,2,4,9,3,1,5,3,1,1, , , ,2,1,1,0,1, , , ,2,2,1,1,1, , , ,9.2,80.6038762942717,.224816410219358,1
1168,3,1,173,2,4,9,1,1,45,1,1,1,2, ,16,2,2,2,2,2,10,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,3,1,173,2,4,9,2,2,29,2,1,1,2, ,16,1,2,3,2,2,6,2, ,2,2,1,1,1,1,2,13,9.2,80.6038762942717,.224816410219358,1
1168,3,1,173,2,4,9,3,2,7,3,1,1, , , ,2,1,2,1,1, , , ,2,2,2,1,1, , , ,9.2,80.6038762942717,.224816410219358,1
1168,3,1,173,2,4,9,4,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1168,4,1,174,2,4,9,1,1,52,1,1,1,6, ,25,2,3, , , , , , ,2,2,2,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,5,1,174,2,4,9,1,1,66,1,1,1,6, ,28,2,2,2,2,2,1,2, ,2,2,2,2,2,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,6,1,171,2,4,9,1,2,60,1,1,2,2, ,19,2,3, , , , , , ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,6,1,171,2,4,9,2,1,27,3,1,1,7,2, ,1,2,2,4,2,96,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,6,1,171,2,4,9,3,1,50,2,1,3,2, ,19,2,3, , , , , , ,2,2,2,1,1,3, , ,9.2,80.6038762942717,.224816410219358,1
1168,7,1,171,2,4,9,1,2,26,1,1,1,6, ,17,1,2,4,4,2,8,2,10,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,7,1,171,2,4,9,2,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1168,7,1,171,2,4,9,3,1,0,3,1,1, , , , , , , , , , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1168,8,1,171,2,4,9,1,1,27,1,1,1,7,2, ,1,2,3,2,2,5,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,9,1,172,2,4,9,1,1,50,1,1,1,2, ,17,1,2,3,1,2,96,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,9,1,172,2,4,9,2,1,4,5,1,1, , , ,2,1,1,0,1, , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1168,9,1,172,2,4,9,3,2,36,2,1,1,2, ,17,1,2,2,5,2,4,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,10,1,172,2,4,9,1,2,32,1,1,1,2, ,13,1,2,2,6,2,6,2, ,2,2,1,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,10,1,172,2,4,9,2,1,46,2,1,1,2, ,26,1,2,2,3,2,1,2, ,2,2,2,1,1,1,1, ,9.2,80.6038762942717,.224816410219358,1
1168,10,1,172,2,4,9,3,2,14,3,1,1, , , ,1,1,3,1,1, , , ,2,2,1,1,1, , , ,9.2,80.6038762942717,.224816410219358,1
1168,10,1,172,2,4,9,4,1,12,3,1,1, , , ,1,1,2,7,1, , , ,2,2,1,1,1, , , ,9.2,80.6038762942717,.224816410219358,1
1168,10,1,172,2,4,9,5,1,3,3,1,1, , , ,2,3, , , , , , , , , , , , , , ,9.2,80.6038762942717,.224816410219358,1
1169,2,1,181,2,4,9,1,1,39,1,2,1,2, ,18,1,2,3,4,2,3,2, ,2,2,2,1,1,3, , ,9.2,100.75484536784,.281020512774197,3
1169,2,1,181,2,4,9,2,2,42,2,2,1,2, ,17,1,2,3,3,2,10,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,3
1169,2,1,181,2,4,9,3,2,13,3,1,3, , , ,1,1,3,1,1, , , ,1,1,2,2,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,2,1,181,2,4,9,4,1,13,3,1,2, , , ,1,1,3,1,1, , , ,2,1,2,2,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,2,1,181,2,4,9,5,1,9,3,1,1, , , ,1,1,2,4,1, , , ,1,1,2,2,2, , , ,9.2,100.75484536784,.281020512774197,3
1169,3,1,181,2,4,9,1,1,50,1,2,1,1, ,30,2,3, , , , , , ,2,2,2,1,1,1,2,4,9.2,100.75484536784,.281020512774197,1
1169,3,1,181,2,4,9,2,2,40,2,2,1,1, ,18,1,2,3,4,2,6,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,1
1169,3,1,181,2,4,9,3,1,4,13,1,1, , , ,2,1,1,0,1, , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,1
1169,3,1,181,2,4,9,4,2,6,13,2,1, , , ,2,1,2,2,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,1
1169,4,1,181,2,4,9,1,1,74,1,2,1,2, ,18,2,3, , , , , , ,2,2,2,2,2,1,2,4,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,2,2,32,2,2,1,2, ,18,1,2,2,3,2,3,2, ,2,2,2,2,2,3, , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,3,2,14,13,1,1, , , ,1,1,3,1,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,4,2,8,12,2,1, , , ,1,1,2,2,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,5,2,17,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,1,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,6,1,15,3,1,1,7,2, ,1,1,3,3,1, , , ,2,2,2,2,2, , , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,7,1,6,13,1,1, , , ,1,1,2,1,1, , , ,2,2,2,2,2, , , ,9.2,100.75484536784,.281020512774197,3
1169,4,1,181,2,4,9,8,2,0,3,1,1, , , , , , , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,3
1169,5,1,181,2,4,9,1,1,42,1,1,1,2, ,22,1,2,3,0,2,1,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,3
1169,5,1,181,2,4,9,2,2,30,2,1,1,2, ,19,1,2,3,4,2,3,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,3
1169,5,1,181,2,4,9,3,1,11,3,1,1, , , ,1,1,2,5,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,5,1,181,2,4,9,4,1,9,13,1,1, , , ,1,1,2,3,1, , , ,2,2,2,1,1, , , ,9.2,100.75484536784,.281020512774197,3
1169,5,1,181,2,4,9,5,1,2,3,1,1, , , , , , , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,3
1169,6,1,181,2,4,9,1,1,45,1,2,1,2, ,18,2,2,2,1,2,7,2, ,2,2,2,1,1,3, , ,9.2,100.75484536784,.281020512774197,2
1169,6,1,181,2,4,9,2,2,30,2,2,1,2, ,18,1,2,2,7,2,6,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,2
1169,6,1,181,2,4,9,3,1,6,3,1,1, , , ,2,1,2,0,1, , , ,1,1,2,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1169,6,1,181,2,4,9,4,2,12,13,1,1, , , ,1,1,2,6,1, , , ,2,1,2,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1169,6,1,181,2,4,9,5,2,17,13,1,2,7,2, ,1,1,3,3,1, , , ,2,1,1,1,1, , , ,9.2,100.75484536784,.281020512774197,2
1169,7,1,181,2,4,9,1,1,28,1,1,1,2, ,21,1,2,3,4,2,8,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,2
1169,7,1,181,2,4,9,2,2,19,2,1,1,2, ,13,1,1,3,0,1, , , ,1,1,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,2
1169,7,1,181,2,4,9,3,1,5,3,1,1, , , ,2,1,2,0,1, , , ,1,1,2,2,1, , , ,9.2,100.75484536784,.281020512774197,2
1169,7,1,181,2,4,9,4,1,2,3,1,3, , , , , , , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,2
1169,8,1,181,2,4,9,1,1,42,1,1,1,2, ,28,1,2,2,8,2,1,2, ,2,2,1,1,2,3, , ,9.2,100.75484536784,.281020512774197,2
1169,8,1,181,2,4,9,2,2,24,2,1,1,2, ,15,1,2,2,8,2,10,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,2
1169,8,1,181,2,4,9,3,2,5,3,1,3, , , ,2,1,2,1,1, , , ,1,1,2,2,1, , , ,9.2,100.75484536784,.281020512774197,2
1169,8,1,181,2,4,9,4,2,2,3,1,3, , , , , , , , , , , , , , , , , , , ,9.2,100.75484536784,.281020512774197,2
1169,9,1,181,2,4,9,1,1,35,1,1,1,7,2, ,1,2,2,3,2,1,2, ,2,2,1,1,1,3, , ,9.2,100.75484536784,.281020512774197,2
1170,1,1,182,2,4,9,1,1,64,1,1,1,6, ,19,1,2,2,2,2,1,2, ,2,2,1,1,1,1,1, ,9.2,100.75484536784,.281020512774197,1
1170,2,1,182,2,4,9,1,2,74,1,2,1,6, ,16,2,3, , , , , , ,2,2,2,2,2,3, , ,9.2,100.75484536784,.281020512774197,2
